"GOV","Level of government","TAX","Tax revenue","VAR","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1981","1981","USD","US Dollar","9","Billions",,,1.06,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1982","1982","USD","US Dollar","9","Billions",,,0.984,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1983","1983","USD","US Dollar","9","Billions",,,0.772,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1984","1984","USD","US Dollar","9","Billions",,,0.834,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1985","1985","USD","US Dollar","9","Billions",,,0.828,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1986","1986","USD","US Dollar","9","Billions",,,1.115,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1987","1987","USD","US Dollar","9","Billions",,,1.562,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1988","1988","USD","US Dollar","9","Billions",,,1.881,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1989","1989","USD","US Dollar","9","Billions",,,1.753,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1990","1990","USD","US Dollar","9","Billions",,,1.969,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1991","1991","USD","US Dollar","9","Billions",,,2.127,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1992","1992","USD","US Dollar","9","Billions",,,2.239,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1993","1993","USD","US Dollar","9","Billions",,,1.902,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1994","1994","USD","US Dollar","9","Billions",,,1.925,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1995","1995","USD","US Dollar","9","Billions",,,2.186,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1996","1996","USD","US Dollar","9","Billions",,,2.361,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1997","1997","USD","US Dollar","9","Billions",,,2.389,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1998","1998","USD","US Dollar","9","Billions",,,2.851,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","1999","1999","USD","US Dollar","9","Billions",,,3.222,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2000","2000","USD","US Dollar","9","Billions",,,3.229,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2001","2001","USD","US Dollar","9","Billions",,,2.798,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2002","2002","USD","US Dollar","9","Billions",,,3.149,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2003","2003","USD","US Dollar","9","Billions",,,4.032,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2004","2004","USD","US Dollar","9","Billions",,,5.022,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2005","2005","USD","US Dollar","9","Billions",,,6.638,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2006","2006","USD","US Dollar","9","Billions",,,6.947,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2007","2007","USD","US Dollar","9","Billions",,,8.315,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2008","2008","USD","US Dollar","9","Billions",,,6.189,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2009","2009","USD","US Dollar","9","Billions",,,4.113,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2010","2010","USD","US Dollar","9","Billions",,,4.43,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2011","2011","USD","US Dollar","9","Billions",,,5.049,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2012","2012","USD","US Dollar","9","Billions",,,5.007,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2013","2013","USD","US Dollar","9","Billions",,,5.535,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2014","2014","USD","US Dollar","9","Billions",,,6.635,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2015","2015","USD","US Dollar","9","Billions",,,6.156,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2016","2016","USD","US Dollar","9","Billions",,,10.454,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2017","2017","USD","US Dollar","9","Billions",,,9.183,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2018","2018","USD","US Dollar","9","Billions",,,9.577,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2019","2019","USD","US Dollar","9","Billions",,,8.66,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2020","2020","USD","US Dollar","9","Billions",,,7.838,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISL","Iceland","2021","2021","USD","US Dollar","9","Billions",,,8.978,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1965","1965","USD","US Dollar","9","Billions",,,0.698,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1966","1966","USD","US Dollar","9","Billions",,,0.794,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1967","1967","USD","US Dollar","9","Billions",,,0.868,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1968","1968","USD","US Dollar","9","Billions",,,0.868,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1969","1969","USD","US Dollar","9","Billions",,,1.025,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1970","1970","USD","US Dollar","9","Billions",,,1.211,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1971","1971","USD","US Dollar","9","Billions",,,1.464,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1972","1972","USD","US Dollar","9","Billions",,,1.732,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1973","1973","USD","US Dollar","9","Billions",,,2.063,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1974","1974","USD","US Dollar","9","Billions",,,2.211,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1975","1975","USD","US Dollar","9","Billions",,,2.647,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1976","1976","USD","US Dollar","9","Billions",,,2.923,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1977","1977","USD","US Dollar","9","Billions",,,3.313,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1978","1978","USD","US Dollar","9","Billions",,,4.087,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1979","1979","USD","US Dollar","9","Billions",,,4.29,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1980","1980","USD","US Dollar","9","Billions",,,5.623,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1981","1981","USD","US Dollar","9","Billions",,,5.657,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1982","1982","USD","US Dollar","9","Billions",,,6.099,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1983","1983","USD","US Dollar","9","Billions",,,6.395,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1984","1984","USD","US Dollar","9","Billions",,,6.42,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1985","1985","USD","US Dollar","9","Billions",,,6.495,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1986","1986","USD","US Dollar","9","Billions",,,9.135,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1987","1987","USD","US Dollar","9","Billions",,,11.537,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1988","1988","USD","US Dollar","9","Billions",,,13.278,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1989","1989","USD","US Dollar","9","Billions",,,12.585,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1990","1990","USD","US Dollar","9","Billions",,,15.565,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1991","1991","USD","US Dollar","9","Billions",,,16,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1992","1992","USD","US Dollar","9","Billions",,,17.985,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1993","1993","USD","US Dollar","9","Billions",,,17.58,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1994","1994","USD","US Dollar","9","Billions",,,19.76,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1995","1995","USD","US Dollar","9","Billions",,,22.744,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1996","1996","USD","US Dollar","9","Billions",,,24.669,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1997","1997","USD","US Dollar","9","Billions",,,24.662,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1998","1998","USD","US Dollar","9","Billions",,,27.703,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","1999","1999","USD","US Dollar","9","Billions",,,30.485,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2000","2000","USD","US Dollar","9","Billions",,,30.746,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2001","2001","USD","US Dollar","9","Billions",,,31.329,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2002","2002","USD","US Dollar","9","Billions",,,35.724,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2003","2003","USD","US Dollar","9","Billions",,,46.914,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2004","2004","USD","US Dollar","9","Billions",,,57.419,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2005","2005","USD","US Dollar","9","Billions",,,63.588,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2006","2006","USD","US Dollar","9","Billions",,,72.941,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2007","2007","USD","US Dollar","9","Billions",,,83.218,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2008","2008","USD","US Dollar","9","Billions",,,79.661,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2009","2009","USD","US Dollar","9","Billions",,,66.1,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2010","2010","USD","US Dollar","9","Billions",,,61.453,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2011","2011","USD","US Dollar","9","Billions",,,66.427,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2012","2012","USD","US Dollar","9","Billions",,,63.464,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2013","2013","USD","US Dollar","9","Billions",,,68.311,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2014","2014","USD","US Dollar","9","Billions",,,74.336,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2015","2015","USD","US Dollar","9","Billions",,,67.556,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2016","2016","USD","US Dollar","9","Billions",,,70.351,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2017","2017","USD","US Dollar","9","Billions",,,75.611,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2018","2018","USD","US Dollar","9","Billions",,,85.989,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2019","2019","USD","US Dollar","9","Billions",,,87.269,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2020","2020","USD","US Dollar","9","Billions",,,84.365,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","IRL","Ireland","2021","2021","USD","US Dollar","9","Billions",,,106.171,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1979","1979","USD","US Dollar","9","Billions",,,58.292,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1980","1980","USD","US Dollar","9","Billions",,,83.964,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1981","1981","USD","US Dollar","9","Billions",,,83.734,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1982","1982","USD","US Dollar","9","Billions",,,92.729,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1983","1983","USD","US Dollar","9","Billions",,,104.161,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1984","1984","USD","US Dollar","9","Billions",,,102.777,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1985","1985","USD","US Dollar","9","Billions",,,109.328,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1986","1986","USD","US Dollar","9","Billions",,,164.053,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1987","1987","USD","US Dollar","9","Billions",,,211.382,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1988","1988","USD","US Dollar","9","Billions",,,244.589,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1989","1989","USD","US Dollar","9","Billions",,,256.963,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1990","1990","USD","US Dollar","9","Billions",,,336.581,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ITA","Italy","1991","1991","USD","US Dollar","9","Billions",,,361.87,,
